auditory_auditory_ABS,auditory_cingulooper_ABS,auditory_cinguloparietal_ABS,auditory_DAN_ABS,auditory_DMN_ABS,auditory_EXE_ABS,auditory_retrospenialtemporal_ABS,auditory_salience_ABS,auditory_sensorymotorhand_ABS,auditory_sensorymotormouth_ABS,auditory_VAN_ABS,auditory_VIS_ABS,cingulooper_cingulooper_ABS,cingulooper_cinguloparietal_ABS,cingulooper_DAN_ABS,cingulooper_DMN_ABS,cingulooper_EXE_ABS,cingulooper_retrospenialtemporal_ABS,cingulooper_salience_ABS,cingulooper_sensorymotorhand_ABS,cingulooper_sensorymotormouth_ABS,cingulooper_VAN_ABS,cingulooper_VIS_ABS,cinguloparietal_cinguloparietal_ABS,cinguloparietal_DAN_ABS,cinguloparietal_DMN_ABS,cinguloparietal_EXE_ABS,cinguloparietal_retrospenialtemporal_ABS,cinguloparietal_salience_ABS,cinguloparietal_sensorymotorhand_ABS,cinguloparietal_sensorymotormouth_ABS,cinguloparietal_VAN_ABS,cinguloparietal_VIS_ABS,DAN_DAN_ABS,DAN_DMN_ABS,DAN_EXE_ABS,DAN_retrospenialtemporal_ABS,DAN_salience_ABS,DAN_sensorymotorhand_ABS,DAN_sensorymotormouth_ABS,DAN_VAN_ABS,DAN_VIS_ABS,DMN_DMN_ABS,DMN_EXE_ABS,DMN_retrospenialtemporal_ABS,DMN_salience_ABS,DMN_sensorymotorhand_ABS,DMN_sensorymotormouth_ABS,DMN_VAN_ABS,DMN_VIS_ABS,EXE_EXE_ABS,EXE_retrospenialtemporal_ABS,EXE_salience_ABS,EXE_sensorymotorhand_ABS,EXE_sensorymotormouth_ABS,EXE_VAN_ABS,EXE_VIS_ABS,retrospenialtemporal_retrospenialtemporal_ABS,retrospenialtemporal_salience_ABS,retrospenialtemporal_sensorymotorhand_ABS,retrospenialtemporal_sensorymotormouth_ABS,retrospenialtemporal_VAN_ABS,retrospenialtemporal_VIS_ABS,salience_salience_ABS,salience_sensorymotorhand_ABS,salience_sensorymotormouth_ABS,salience_VAN_ABS,salience_VIS_ABS,sensorymotorhand_sensorymotorhand_ABS,sensorymotorhand_sensorymotormouth_ABS,sensorymotorhand_VAN_ABS,sensorymotorhand_VIS_ABS,sensorymotormouth_sensorymotormouth_ABS,sensorymotormouth_VAN_ABS,sensorymotormouth_VIS_ABS,VAN_VAN_ABS,VAN_VIS_ABS,VAN_VIS_ABS.1
0.31079706,0.18090635,0.14157073,0.02950008,0.00289625,0.0262568,0.03660936,0.09610764,0.12625306,0.190397,0.0651425,0.06272233,0.39228644,0.04776205,0.19432103,0.18774111,0.00195786,0.23884593,0.14418297,0.15299686,0.05992439,0.07438352,0.00884432,0.84755586,0.09467211,0.01603807,0.06516387,0.13706439,0.05102821,0.11364443,0.1250252,0.00286771,0.05287494,0.31703542,0.23075982,0.04385952,0.10772135,0.02028173,0.08211298,0.04186053,0.11400423,0.19472815,0.39230392,0.0869158,0.021555,0.02311127,0.14779526,0.01914039,0.1017645,0.133265,0.24539408,0.04580411,0.1276274,0.01104832,0.07087696,0.02152956,0.09479969,0.80908977,0.14805967,0.02603545,0.07239389,0.15120119,0.10595528,0.27493609,0.01386417,0.1160662,0.05869674,0.02133951,0.27056042,0.04376947,0.01754603,0.0318376,0.63570441,0.06110647,0.04818855,0.26496128,0.15937144,0.4183892
0.31807837,0.15945662,0.14831059,0.17376447,0.0276633,0.0401012,0.02479907,0.01427413,0.24240533,0.28841459,0.04091124,0.14087425,0.22370458,0.07694769,0.14476437,0.06771568,0.03461252,0.03795037,0.09633594,0.10773639,0.13277452,0.05854444,0.04465007,0.64908672,0.16752979,0.07144082,0.10860364,0.0869545,0.17548687,0.16922086,0.18714482,0.0103985,0.1071459,0.30675211,0.10252632,0.00291404,0.01937133,0.02009114,0.16877287,0.20484662,0.12422942,0.24896986,0.14217346,0.02831253,0.00524109,0.03838878,0.07772837,0.03768696,0.06549526,0.01595355,0.18287972,0.04917721,0.16190229,0.12864916,0.07597229,0.00676983,0.10947998,0.51775688,0.14631509,0.01770875,0.02297132,0.05026736,0.15510621,0.3454754,0.11288753,0.03511564,0.05301178,0.1104363,0.40583,0.31591652,0.06613402,0.15918398,0.64838477,0.0810603,0.13180947,0.17284811,0.11771084,0.54290269
0.25415954,0.15769672,0.15513735,0.05699549,0.00499729,0.05739698,0.03963881,0.03348334,0.18689652,0.20296995,0.00993019,0.07069324,0.33729304,0.01198743,0.08717246,0.05276817,0.02045968,0.02236919,0.08035994,0.09229728,0.12244764,0.00533814,0.00587825,0.88870065,0.00482316,0.03200847,0.03986047,0.27616016,0.15680662,0.34942827,0.06075545,0.0153377,0.36734642,0.1654887,0.10003922,0.02228513,0.01511833,0.06984996,0.05002354,0.04105534,0.03600811,0.07380006,0.22900065,0.11122505,0.01583249,0.03148859,0.02279633,0.04504996,0.11431349,0.01929355,0.1840026,0.09328712,0.07736571,0.07337491,0.09187705,0.08005764,0.06312934,0.62408828,0.00031804,0.100026,0.00080605,0.05853661,0.2220054,0.23063547,0.09787726,0.06888118,0.04379319,0.0076922,0.36622025,0.06337454,0.01665932,0.18762844,0.46351928,0.06402092,0.05095042,0.20078124,0.00476077,0.42033251
0.34799022,0.18247731,0.03986318,0.05598263,0.00506859,0.06658635,0.07216373,0.04904242,0.15928059,0.21789185,0.09641695,0.07123433,0.23000786,0.03930975,0.04795046,0.07233645,0.01973031,0.09707339,0.14546162,0.12631565,0.13746806,0.058974,0.08846586,0.82987349,0.0013574,0.00985695,0.09767242,0.18800629,0.25073684,0.11396604,0.10447077,0.03415866,0.02841274,0.12474125,0.0626703,0.02856643,0.06424866,0.0571366,0.06900642,0.04355833,0.04499565,0.07748377,0.15740121,0.06883864,0.06786542,0.00494941,0.09114775,0.06390951,0.04877379,0.01467587,0.19623536,0.05266252,0.15378042,0.10016154,0.08612389,0.01556995,0.06855301,0.65858979,0.0117661,0.1073654,0.0531599,0.07761378,0.06595147,0.56075978,0.07392048,0.01126747,0.04708059,0.15512104,0.41996907,0.26843205,0.06877863,0.00439178,0.45880838,0.00946664,0.0279946,0.24364249,0.1258419,0.26533364
0.3630213,0.11669258,0.01300897,0.05278915,0.08686366,0.0258485,0.03767947,0.03883326,0.16817508,0.20761422,0.09758062,0.00322542,0.19936511,0.0083554,0.08994499,0.03961291,0.00541603,0.10931352,0.14093022,0.05760318,0.05574896,0.03898748,0.0516837,0.90861847,0.02560958,0.11245901,0.06127627,0.0162896,0.11861335,0.06880722,0.00710443,0.01466395,0.09529601,0.20792796,0.06582375,0.04614875,0.00930898,0.05538431,0.04490912,0.10953141,0.05322445,0.14247667,0.3305111,0.14153061,0.01618836,0.05483632,0.04769074,0.04930266,0.06528344,0.00931896,0.2774765,0.120157,0.06656401,0.01778027,0.06946941,0.01330542,0.09717737,0.57802881,0.23520559,0.01352068,0.02683407,0.15814201,0.09343553,0.47995509,0.11020634,0.10226927,0.22242726,0.15785676,0.32199632,0.13216836,0.02402541,0.04122719,0.57119945,0.01873315,0.17504552,0.28018741,0.04163241,0.44147382
0.26083318,0.11511335,0.07852814,0.06972536,0.02540254,0.09150878,0.01861173,0.04929078,0.13104059,0.21347695,0.03955977,0.07568092,0.33781498,0.03305302,0.22266295,0.20136126,0.08348325,0.17792915,0.08142134,0.07928749,0.15684489,0.04101074,0.06640204,0.90822041,0.0094989,0.02603042,0.10584139,0.00311133,0.18719758,0.08562958,0.04999152,0.07437143,0.12208057,0.26786725,0.2058932,0.06547104,0.18437948,0.00926596,0.09644228,0.15963587,0.05727226,0.15690836,0.31469448,0.02158264,0.1019849,0.05903456,0.07140362,0.02744048,0.07941513,0.04884186,0.27994105,0.05254895,0.18403188,0.12704355,0.19525289,0.04109236,0.13148438,0.59616052,0.03383221,0.05021207,0.08451631,0.04158812,0.07188424,0.40954596,0.09567927,0.12978564,0.00869881,0.1666944,0.24536849,0.16623606,0.00799812,0.12159806,0.66123834,0.02262629,0.15833689,0.15050344,0.01431258,0.38864797
0.63005668,0.3684864,0.03315925,0.07211708,0.00042965,0.02570988,0.09732426,0.14663763,0.20497486,0.42624134,0.13349396,0.11657965,0.43179046,0.03979869,0.08220282,0.09132299,0.05478137,0.11502401,0.20299026,0.18082314,0.19772368,0.06264428,0.09147289,0.61740945,0.10389198,0.03679791,0.00978545,0.27863129,0.09557099,0.11984373,0.02410588,0.01506735,0.06192956,0.25785496,0.16197678,0.08888531,0.06851549,0.20408452,0.08824352,0.09332076,0.16023371,0.18317675,0.28131984,0.04646327,0.02155184,0.14617542,0.09386551,0.00693269,0.13560769,0.08097753,0.27555915,0.04270296,0.03228634,0.05564849,0.04290646,0.0912045,0.13818968,0.6876937,0.10067599,0.21234571,0.12532162,0.10276621,0.18949873,0.73205631,0.01074403,0.09184705,0.31394283,0.20850904,0.39161259,0.18425728,0.01150624,0.1121383,0.70136169,0.08381965,0.0289651,0.3375374,0.19499069,0.48930844
0.21666396,0.19828137,0.02606523,0.04381347,0.02453441,0.06473889,0.06681438,0.11700119,0.08312036,0.11781847,0.04217582,0.04751587,0.25961979,0.01273838,0.07990064,0.04801876,0.04229309,0.15868768,0.18658642,0.07417691,0.09934414,0.00150956,0.05695498,0.73939212,0.06666823,0.06038111,0.09662205,0.01564657,0.09371399,0.04572818,0.09723286,0.1620806,0.04942461,0.15772184,0.10520152,0.03540659,0.05424154,0.01769554,0.03660048,0.07474901,0.09654569,0.08557611,0.27410006,0.06387203,0.1083077,0.00832465,0.07008174,0.03340966,0.10096844,0.0020288,0.1941025,0.06651703,0.01444836,0.03104573,0.12109293,0.01164736,0.07157777,0.6478378,0.1109335,0.12283984,0.01850986,0.04877794,0.13876411,0.47525608,0.07851774,0.05264488,0.00504316,0.01379251,0.25304146,0.06488367,0.02086796,0.05101709,0.69644031,0.02586109,0.05208655,0.20288356,0.09520779,0.26709848
0.36668511,0.18616399,0.04652557,0.09274057,0.03272536,0.07814703,0.0460427,0.12839902,0.1077088,0.21491188,0.06764317,0.09239861,0.34390601,0.14709037,0.19946059,0.15779022,0.06507379,0.11402634,0.23267123,0.12120134,0.11340664,0.07428803,0.0082,1.00501465,0.11101221,0.03932187,0.03187649,0.20139582,0.24028241,0.0167934,0.05631025,0.24250618,0.15938987,0.34132754,0.23706425,0.05892755,0.03784895,3.68e-05,0.09111377,0.15073204,0.2023233,0.16869485,0.33772458,0.0994611,0.0094796,0.0125368,0.09720969,0.04756532,0.15708481,0.02540163,0.24473215,0.12403628,0.13509205,0.01191305,0.05757159,0.09966995,0.0832025,0.67649896,0.07334224,0.05323131,0.00661438,0.15946171,0.21771049,0.50199251,0.04568223,0.01055659,0.05196716,0.06716058,0.32148011,0.03829635,0.10312612,0.11741554,0.54560858,0.08014716,0.08261292,0.43065962,0.10270408,0.49814819
0.20739025,0.12367949,0.07805495,0.05478436,0.04412924,0.0168498,0.06265475,0.0310884,0.07342999,0.15707577,0.00132718,0.05926118,0.20848129,0.00327369,0.12644508,0.11620277,0.02281301,0.03439111,0.16971425,0.03945735,0.07575416,0.0259616,0.01094482,0.68264942,0.02147673,0.02146036,0.09272843,0.28687904,0.08418081,0.07432633,0.08122408,0.10865618,0.13139141,0.21883364,0.13436659,0.00785358,0.03690056,0.04967385,0.04009886,0.04564265,0.07009112,0.15449271,0.18870802,0.02237458,0.03441472,0.07280537,0.06860771,0.08056992,0.08404733,0.02957493,0.23213645,0.07719828,0.09326922,0.00523063,0.03920838,0.01056413,0.10890354,0.48403846,0.00058609,0.07228969,0.04676684,0.08280467,0.0817655,0.47238523,0.04555677,0.06076381,0.01537574,0.04214134,0.15491422,0.10067762,0.01572384,0.00917645,0.26280325,0.06096159,0.03621975,0.18508724,0.09399872,0.39131428
0.36173067,0.21705698,0.00430641,0.11431407,0.00076111,0.00828618,0.12256042,0.02941711,0.18449841,0.32235835,0.0298091,0.05426495,0.37441567,0.01021304,0.19941398,0.16554936,0.01360465,0.14582189,0.22160493,0.0896135,0.26721815,0.03993476,0.01520999,1.24312649,0.01535081,0.01947575,0.02001664,0.27471409,0.08233186,0.08881436,0.11790811,0.15414214,0.12047334,0.32693221,0.19316641,0.04095911,0.11045717,0.00524915,0.0447323,0.21187796,0.1204296,0.1989169,0.34162625,0.07445142,0.00996808,0.05464028,0.00227462,0.00252167,0.12921581,0.07538718,0.19750547,0.12841429,0.0316495,0.05971878,0.0647744,0.01555458,0.06551894,0.73348666,0.08732353,0.11920987,0.11483442,0.12988032,0.16106324,0.72146151,0.04228488,0.00696284,0.13160371,0.01639265,0.3142338,0.18789046,0.00423447,0.09286258,0.7943447,0.1142973,0.07905487,0.24993278,0.11067327,0.4693766
0.24611575,0.12645206,0.04675701,0.03730277,0.00696333,0.04813315,0.04111068,0.02050488,0.13137985,0.19862129,0.04180722,0.02163929,0.24541032,0.00071758,0.10357683,0.11379377,0.05482319,0.08365793,0.02028571,0.109902,0.06945201,0.02613045,0.04011291,0.97419557,0.01561562,0.06872387,0.04174795,0.21292293,0.1269299,0.13383703,0.09757918,0.12213885,0.18802165,0.19071095,0.13582499,0.00101841,0.08112551,0.06645478,0.02555771,0.02720833,0.07965264,0.09786063,0.25735917,0.01978354,0.01329623,0.10130369,0.05036234,0.03793853,0.05713829,0.02460752,0.27380134,0.10786115,0.11666485,0.07792972,0.0695113,0.05772678,0.10883706,0.56301153,0.01898774,0.01351811,0.03009096,0.08201565,0.10041591,0.13647467,0.1045188,0.05172407,0.00341317,0.06376876,0.32026058,0.02854549,0.01930369,0.08321588,0.48041094,0.07000575,0.03388048,0.23012883,0.08124975,0.39402478
0.4676032,0.26973659,0.20784065,0.05285995,0.03984385,0.04342229,0.23763691,0.11829926,0.10320095,0.2797061,0.23053837,0.13430474,0.33261689,0.1490494,0.06907321,0.10625189,0.05989317,0.1974725,0.18845892,0.14088614,0.18409513,0.13337313,0.11884797,0.78330973,0.08811934,0.09421011,0.11938355,0.40221094,0.0306134,0.15063979,0.22095016,0.14407335,0.12420385,0.2170219,0.08804547,0.04789369,0.01003243,0.11609582,0.08501184,0.12511015,0.04029383,0.14000467,0.29665176,0.11132519,0.02724545,0.05126725,0.08111356,0.03347311,0.04082728,0.00641594,0.17702723,0.1616601,0.10233324,0.01567961,0.03019965,0.08438518,0.13311518,0.63776668,0.04522789,0.11986406,0.17978923,0.16419451,0.2949279,0.22575744,0.03757593,0.06338671,0.12455892,0.14650968,0.26864745,0.09563699,0.04291408,0.01412894,0.55755537,0.09301932,0.03191724,0.217273,0.13797698,0.40869067
0.27185185,0.16016155,0.05495146,0.05816321,0.04792244,0.02263076,0.00797935,0.06315711,0.06059009,0.19832822,0.08571616,0.00893925,0.27584717,0.02248495,0.10625577,0.03497103,0.01611041,0.12813286,0.14974985,0.067351,0.12402104,0.08508428,0.03667837,0.59449081,0.01877417,0.00346635,0.01682594,0.14938333,0.04747275,0.05009433,0.02515161,0.11255465,0.00365473,0.21981682,0.12010107,0.00679229,0.00984247,0.00963066,0.02967632,0.08480619,0.03858127,0.18141059,0.25344858,0.06308232,0.0441919,0.08605155,0.03236151,0.02473507,0.1288547,0.04432849,0.15059857,0.04077764,0.05744099,0.00203315,0.06336015,0.01938427,0.07098652,0.650746,0.16451282,0.00454244,0.05210545,0.15178477,0.02273231,0.54797055,0.01415734,0.01717022,0.14261695,0.01408112,0.1738446,0.05338683,0.02550829,0.05216041,0.46808348,0.09016075,0.07025002,0.27606747,0.07128332,0.38425718
0.37168057,0.31440454,0.06937657,0.04217604,0.07464986,0.05355018,0.0709723,0.0273053,0.15055626,0.28402116,0.07051139,0.08043615,0.35345875,0.10760518,0.07045304,0.02586371,0.02870352,0.0777629,0.01495662,0.16089002,0.24854283,0.01678654,0.04511745,1.10732629,0.23275124,0.09034774,0.05686373,0.17779525,0.17949792,0.13019385,0.10793943,0.02912306,0.12220948,0.24559044,0.10474092,0.10831691,0.0837621,0.15468461,0.11207407,0.09128186,0.06101169,0.17284202,0.28349294,0.07238673,0.02994726,0.04757109,0.09017847,0.05238155,0.08225092,0.02602095,0.20918233,0.07671064,0.10790467,0.10054321,0.03957968,0.01690437,0.13453048,0.61758657,0.00752431,0.00324049,0.15225611,0.06609689,0.05923019,0.27970867,0.11032836,0.04258277,0.05404704,0.08660077,0.32404897,0.00401752,0.0220513,0.01037314,0.70558568,0.08534316,0.02178297,0.11868798,0.09316502,0.34679795
0.26144274,0.16869021,0.16639929,0.07000565,0.02773222,0.04916374,0.03858479,0.02446391,0.13344366,0.19005968,0.07515677,0.07379999,0.296208,0.0565724,0.12850201,0.08514224,0.01562933,0.08265891,0.08242487,0.12548231,0.18019676,0.08597119,0.09518279,0.91826948,0.00057047,0.0372148,0.01997185,0.35931187,0.01708397,0.11954308,0.08516215,0.15914247,0.1603268,0.23671989,0.14676571,0.02890208,0.08355888,0.03089874,0.07959487,0.08862821,0.0078754,0.0735664,0.21829428,0.01545238,0.05513844,0.05650414,0.07784055,0.04394686,0.03113852,0.00401648,0.22519087,0.16043127,0.17131003,0.042086,0.07361212,0.06529834,0.15364526,0.5220161,0.12391945,0.05854723,0.00488546,0.12489598,0.25326153,0.32880886,0.02330666,0.03985451,0.07276895,0.10735022,0.19944319,0.11942152,0.04423599,0.06698337,0.6596414,0.05912578,0.03966717,0.19446795,0.11498924,0.44443728
0.44864513,0.22105159,0.03408373,0.06968404,0.00635,0.04956327,0.04964855,0.02704641,0.14037451,0.27569847,0.07009048,0.00519085,0.32200717,0.03727007,0.12202302,0.10588888,0.08009953,0.08847191,0.00818013,0.08633271,0.16072277,0.01319301,0.06391848,0.53729326,0.10553592,0.12513737,0.18842956,0.16051045,0.15670469,0.02504792,0.01106552,0.02358274,0.03749081,0.37225122,0.17561144,0.12065672,0.06242122,0.2474242,0.05020831,0.08763867,0.21323349,0.21802162,0.32831887,0.06851886,0.02817821,0.06473079,0.07316585,0.07645508,0.13968948,0.09769405,0.32294077,0.00156319,0.22478071,0.06779347,0.00879069,0.10813153,0.11828172,0.40763439,0.00638763,0.03597982,0.06464793,0.10218468,0.09153697,0.38525324,0.03467013,0.04902137,0.18683792,0.20983743,0.30164822,0.14226201,0.01381391,0.03517243,0.61118683,0.01480145,0.02051983,0.2937739,0.17241239,0.42109849
0.29260851,0.20169737,0.02465207,0.07420429,0.0562939,0.02893721,0.10885839,0.06525592,0.1260446,0.19309923,0.00138416,0.0904583,0.3682822,0.25898777,0.15440321,0.10737566,0.00785207,0.18068369,0.19411688,0.05830878,0.02121413,0.06254923,0.04767128,1.21852713,0.05694684,0.07069688,0.01849993,0.07601512,0.24795297,0.00323315,0.11713674,0.1207711,0.01603557,0.3339678,0.17650713,0.00616967,0.04844999,0.063949,0.05880245,0.02738955,0.21625957,0.17024336,0.25738323,0.11168537,0.04784349,0.00546639,0.08510549,0.03576373,0.18968026,0.02167544,0.17490786,0.08103793,0.10889877,0.0091838,0.01546793,0.07539593,0.09991559,0.75583065,0.17636748,0.01080173,0.022988,0.17763832,0.11935692,0.38004064,0.07046416,0.0741381,0.04436066,0.14549407,0.243504,0.17067723,0.06518551,0.07950716,0.51270145,0.00362854,0.05645272,0.42544496,0.09854667,0.36827795
0.4467556,0.33026064,0.02735387,0.1154031,0.00312385,0.07183038,0.21026095,0.0508006,0.20304021,0.41836178,0.03165148,0.08636327,0.48464239,0.00957111,0.17517233,0.13711098,0.07041213,0.20695234,0.11747439,0.18774754,0.38415097,0.01998949,0.0644653,1.00647457,0.15282595,0.00725542,0.04707232,0.24973486,0.26613163,0.13172424,0.0046823,0.02329377,0.05126039,0.37026753,0.17815282,0.09612977,0.08710873,0.19964773,0.15085444,0.15219209,0.21445046,0.19383008,0.28474603,0.04410567,0.0857098,0.07252777,0.04993498,0.00658385,0.13480593,0.02428458,0.28103247,0.00144432,0.02061975,0.13064094,0.11869311,0.01680708,0.20693986,0.81002512,0.02175644,0.12725249,0.22974703,0.19219859,0.14588919,0.51289883,0.0346623,0.00920495,0.14462555,0.13405438,0.35043835,0.17965169,0.06721617,0.00635359,0.99390389,0.05959804,0.06218032,0.33904516,0.15645206,0.51529191
0.26376112,0.13398303,0.06901247,0.05511633,0.0241161,0.0282453,0.09801347,0.06085428,0.22568583,0.30711531,0.07344302,0.11344776,0.28330582,0.01217853,0.07730982,0.09744131,0.06922481,0.22549363,0.24881475,0.10089473,0.19026795,0.05727869,0.05981481,1.07169382,0.18791721,0.01974279,0.02334367,0.16008089,0.18374843,0.13049449,0.19958652,0.12146083,0.09014181,0.17780045,0.10947945,0.0847857,0.04625207,0.04709701,0.1206515,0.08439132,0.02986819,0.15947417,0.25412991,0.02138781,0.14944951,0.01540589,0.13311205,0.00960295,0.01084435,0.02916166,0.27253603,0.20980807,0.1078248,0.11185157,0.05070524,0.05943158,0.18941242,0.69550928,0.12065027,0.06423262,0.14460211,0.23111667,0.23662276,0.55927408,0.00924483,0.0781916,0.03194556,0.07891683,0.58353861,0.35885566,0.00901785,0.07779876,0.68287149,0.09428747,0.10745368,0.22589863,0.16254796,0.51125711
0.44212291,0.22746866,0.02618917,0.12804431,0.01273195,0.06456657,0.02225113,0.0102214,0.17708734,0.31541881,0.10180015,0.01889037,0.32107173,0.02402761,0.13411768,0.07252085,0.02627117,0.11284952,0.10137337,0.07470639,0.14037096,0.02556547,0.03290625,0.89363809,0.00434247,0.02607689,0.08363472,0.1292139,0.16666369,0.12395075,0.02096319,0.05326945,0.06492962,0.25148358,0.14301783,0.04731332,0.01668835,0.07836476,0.08827292,0.07142557,0.02806562,0.17054742,0.21252674,0.01492513,0.00354969,0.09341016,0.09827795,0.03208388,0.05608976,0.12309191,0.17541116,0.09677241,0.12100146,0.07040534,0.08787444,0.03960664,0.1180092,0.68434645,0.04989379,0.01024345,0.05197538,0.01419147,0.17616014,0.55738888,0.15049023,0.11308514,0.0688682,0.098075,0.27447866,0.14985396,0.0512741,0.00854925,0.64245039,0.05328865,0.0461404,0.18310489,0.03913783,0.49249072
0.26337899,0.14137749,0.03664682,0.0137829,0.10993107,0.04515324,0.05333739,0.05818593,0.13619009,0.17539396,0.08849031,0.12633999,0.39096351,0.13082073,0.15456023,0.0274426,0.015098,0.09706393,0.11459445,0.14286079,0.12225062,0.01394438,0.00786922,1.13101179,0.03346043,0.07867379,0.05311672,0.11835721,0.17759326,0.09939395,0.01119463,0.15472503,0.13452039,0.29713908,0.18117425,0.03249331,0.0354776,0.09444369,0.06899974,0.03142565,0.07127028,0.17616613,0.34967377,0.07976802,0.04384249,0.04362259,0.01629824,0.05830743,0.08685287,0.12435619,0.30765998,0.16225018,0.19108093,0.11296646,0.01624884,0.0006425,0.10316128,0.66014103,0.17364381,0.06138931,0.04387085,0.11428422,0.1795945,0.56482339,0.04168823,0.02883566,0.02857312,0.09708774,0.34643973,0.00473087,0.0211179,0.12407709,0.52730429,0.07465196,0.09174448,0.21413115,0.13124619,0.57349202
0.33361629,0.27779512,0.15762766,0.14123799,0.01150697,0.05837357,0.17322912,0.05923991,0.08231691,0.21667349,0.01563208,0.08224511,0.45822089,0.12220908,0.24571761,0.12053828,0.08490024,0.27896763,0.17030967,0.11827605,0.08820532,0.05020947,0.07233864,0.75807795,0.18165515,0.07302199,0.14938214,0.26743225,0.08296409,0.077229,0.20551686,0.06648977,0.06065976,0.31135538,0.16402309,0.11454662,0.18968942,0.03763693,0.06863815,0.08416409,0.13362642,0.13024881,0.31658026,0.06178135,0.07879122,0.01701097,0.05221977,0.06953127,0.12647023,0.00191468,0.24446263,0.00455982,0.02350775,0.05083145,0.08078538,0.07163482,0.15798568,0.57305696,0.06676774,0.03896201,0.09672658,0.02674314,0.06210884,0.43514216,0.01719836,0.10169776,0.01431048,0.05610968,0.20934799,0.01250088,0.05353775,0.09275123,0.5391011,0.00097793,0.05635677,0.23457813,0.10513291,0.45313406
0.32966137,0.1432896,0.23444448,0.04098071,0.08507893,0.0724112,0.07837473,0.05192705,0.17422308,0.16483774,0.06543023,0.07583507,0.3026506,0.00872555,0.11114238,0.00357452,0.04065396,0.16776239,0.02287298,0.10223069,0.01852412,0.10583856,0.0495122,1.01406939,0.00351707,0.07689344,0.08630045,0.05640274,0.10149215,0.16244923,0.09496601,0.03914922,0.06326543,0.23909681,0.04595708,0.09537293,0.01893522,0.08795961,0.05023314,0.05328848,0.00673615,0.18155373,0.18373196,0.0886384,0.0135757,0.08606683,0.02675036,0.08274246,0.01397252,0.01681803,0.25722694,0.14506537,0.27712247,0.09463861,0.05632025,0.0720537,0.15557998,0.60366262,0.13605863,0.01787126,0.01190414,0.15912324,0.15684658,0.58029295,0.06633687,0.04570407,0.07952149,0.1390962,0.24216872,0.0383648,0.00356603,0.08038703,0.50210001,0.02603898,0.05784858,0.1975459,0.09433085,0.48865264
0.34295513,0.20707093,0.05082886,0.11160353,0.00150701,0.05296372,0.12121595,0.08274096,0.09088014,0.23005434,0.11042862,0.03600342,0.29915652,0.03257634,0.12661027,0.07884541,0.00964529,0.16859763,0.16351989,0.13538704,0.12076253,0.04791154,0.04562631,0.83757157,0.19877525,0.01826256,0.01235307,0.11060284,0.17719018,0.12266183,0.22045968,0.0243147,0.1154228,0.37389583,0.18663261,0.01183709,0.11387393,0.08611909,0.08134993,0.17034065,0.08423123,0.20048462,0.31819798,0.07225351,0.08276696,0.02533849,0.00714338,0.0782594,0.05503613,0.00476684,0.2378888,0.11715607,0.10188479,0.08855651,0.04632057,0.06714098,0.19046487,0.67965432,0.10049263,0.05055744,0.11231729,0.06201992,0.19501482,0.52222417,0.0258838,0.07145388,0.08561444,0.12575402,0.33505657,0.12070147,0.01467302,0.03741777,0.80951206,0.0587664,0.16777235,0.19462239,0.11616189,0.57410424
0.28814806,0.12584744,0.00459259,0.05850644,0.07450556,0.0453695,0.01450844,0.0169566,0.10140061,0.2742987,0.04325323,0.06422221,0.3287807,0.18214856,0.22885209,0.0815088,0.02356658,0.14056097,0.0778095,0.03392467,0.12526925,0.04351131,0.12833587,1.0512997,0.14630466,0.08132382,0.11987988,0.03193609,0.13977997,0.05283025,0.07791951,0.07750415,0.08267093,0.24537361,0.13822722,0.0126321,0.12112922,0.02621779,0.04384527,0.0748727,0.00163348,0.11320351,0.25141196,0.07156942,0.04594819,0.0063249,0.0414943,0.10544761,0.04695657,0.02208514,0.17396561,0.05321708,0.09837101,0.08573798,0.11633101,0.00875614,0.08916469,0.56782241,0.10141818,0.02504748,0.05696543,0.05569641,0.02084974,0.39828147,0.11657209,0.03523767,0.03140544,0.02685503,0.26761482,0.13043281,0.03827269,0.00901021,0.63232142,0.00021831,0.11062796,0.22068211,0.02811451,0.26908629
