src_subject_id,FA_cingulatecingulum_R,FA_CinguluteCingulum_L,FA_corpuscallosum,FA_Corticospinal_L,FA_Corticospinal_R,FA_forecepsmajor,FA_forecepsminor,FA_Fornix_L,FA_Fornix_R,FA_IFC_SupFrontal_L,FA_IFC_SupFrontal_R,FA_inferiorfrontooccipitalfasiculus_L,FA_inferiorfrontooccipitalfasiculus_R,FA_inferiorlongfascic_L,FA_inferiorlongfascic_R,FA_ParahippocampalCingulum_L,FA_ParahippocampalCingulum_R,FA_parietalSLF_L,FA_parietalSLF_R,FA_temporalSLF_L,FA_temporalSLF_R,FA_striatal_IFC_L,FA_striatal_IFC_R,FA_superiorcorticalstriate_Frontal_L,FA_superiorcorticalstriate_Frontal_R,FA_superiorcorticalstriate_Parietal_L,FA_superiorcorticalstriate_Parietal_R,FA_ThalamicRadiations_R,FA_thalamicradiations_L,FA_uncinate_L,FA_uncinate_R
NDAR_INVG2535VYH,0.44031805,0.50465503,0.61366159,0.62504682,0.61835621,0.68467905,0.56545958,0.41341035,0.41740069,0.47502343,0.47515342,0.52090596,0.50710044,0.50764152,0.50262701,0.40188212,0.41320105,0.51024236,0.49812591,0.52294705,0.52177884,0.43549919,0.4077914,0.46198195,0.47040931,0.49561502,0.52047625,0.4019107,0.41577195,0.43291695,0.42022655
NDAR_INVG25GUYN2,0.41222489,0.4889505,0.60044092,0.60341947,0.59229024,0.62624831,0.54017396,0.38103849,0.37787803,0.49632142,0.478797,0.49109825,0.47600586,0.51923604,0.48812565,0.3766571,0.38068106,0.48855641,0.47942833,0.51381358,0.48393991,0.43062392,0.3931611,0.49107596,0.46855425,0.51678137,0.50852061,0.39094209,0.3938756,0.4679325,0.42440328
NDAR_INVG25VMDZ4,0.42226888,0.52664706,0.5841124,0.58977181,0.60545722,0.6449507,0.53160912,0.37334782,0.356004,0.46369367,0.43988753,0.47573074,0.45721179,0.49218966,0.50437566,0.3660084,0.33376158,0.4897481,0.51324901,0.5500333,0.5321787,0.41371587,0.40252089,0.45239872,0.47145282,0.46306371,0.49148565,0.4085807,0.44296199,0.45147971,0.44758271
NDAR_INVG269TZZX,0.42538676,0.42893353,0.58453783,0.63020918,0.62972816,0.60502904,0.54032863,0.36994089,0.37526284,0.488061,0.46585436,0.53890063,0.52702917,0.51671856,0.47528531,0.34697373,0.35737017,0.50925911,0.50571958,0.53603648,0.51848756,0.46776686,0.44012678,0.46886004,0.47419311,0.49079725,0.49220832,0.41165643,0.416272,0.49718306,0.46762119
NDAR_INVG2H30ATD,0.55872307,0.56086507,0.62477333,0.6139431,0.63441877,0.67933229,0.58275552,0.41732833,0.42997203,0.48426683,0.4627844,0.55014976,0.53991864,0.54127168,0.51194989,0.39756117,0.41733598,0.51044014,0.53047883,0.55681503,0.55918627,0.45330763,0.42735891,0.44574304,0.45779761,0.46782141,0.4848124,0.43494725,0.44262364,0.52072338,0.49454682
NDAR_INVG2JBNHEP,0.46343194,0.49862794,0.58936581,0.61439709,0.62214425,0.65755234,0.51244441,0.39938889,0.41647595,0.45989503,0.44168619,0.50605363,0.47385561,0.50376338,0.49308888,0.36307745,0.32352369,0.48306532,0.48365174,0.51699621,0.49870903,0.38773617,0.36616726,0.46158042,0.4872452,0.5128334,0.54248357,0.42482943,0.42073939,0.44450322,0.41074317
NDAR_INVG2K6ZE55,0.52161223,0.56038176,0.60067943,0.59179081,0.600473,0.68335682,0.54257279,0.37309975,0.35123681,0.46890013,0.45260298,0.49517353,0.50162212,0.50398505,0.50011268,0.3930991,0.37591987,0.49034888,0.50612958,0.53316224,0.50275371,0.41619855,0.40848818,0.44571255,0.45702124,0.46949788,0.47051382,0.42859789,0.41670742,0.47532602,0.46393669
NDAR_INVG2MCMYGW,0.48808159,0.49300896,0.60139781,0.61095613,0.60208936,0.65995499,0.56023863,0.39768491,0.35726748,0.47653298,0.45870751,0.53449469,0.52349403,0.54507876,0.52839306,0.39647956,0.39513663,0.49390246,0.49847729,0.54172641,0.53081836,0.4501555,0.3985919,0.42989033,0.43632075,0.4677592,0.46567901,0.37949502,0.40468927,0.50767247,0.45546537
NDAR_INVG2P3W364,0.4120389,0.40467617,0.50561798,0.55934963,0.54555617,0.5165119,0.44565875,0.32856089,0.3574018,0.42075209,0.39572103,0.43005093,0.43780218,0.44060861,0.42735326,0.29334121,0.2856483,0.42506702,0.42954434,0.44803268,0.44691874,0.36524923,0.35045288,0.39294861,0.3898616,0.4082433,0.4068869,0.35984854,0.36596057,0.42789501,0.36881246
NDAR_INVG3C96BLD,0.50190778,0.51218319,0.59264146,0.65124793,0.64565101,0.63569007,0.54782962,0.39360957,0.41504892,0.49189254,0.48629761,0.52320727,0.50338359,0.54127384,0.51668786,0.37277777,0.40339205,0.52824153,0.52498,0.55735204,0.51251325,0.44132838,0.39859415,0.50348869,0.50716184,0.54747776,0.53766904,0.40241183,0.42584851,0.43829237,0.41902733
NDAR_INVG3RUAU07,0.38771666,0.43193203,0.57472237,0.57216033,0.58224727,0.62145589,0.51865377,0.33035277,0.38220682,0.44481428,0.42686451,0.47435861,0.47294244,0.48832498,0.49247201,0.35392573,0.35939773,0.45777613,0.47606238,0.49106669,0.49500433,0.42739263,0.40535348,0.44563985,0.45437894,0.47439491,0.49031815,0.39624428,0.41618964,0.42925912,0.42381236
NDAR_INVG4HBU1Y0,0.37061564,0.41298471,0.51292525,0.54935658,0.53562527,0.56942906,0.44703104,0.31398467,0.32739238,0.39287708,0.3756317,0.44447667,0.411738,0.45399288,0.44287654,0.25594859,0.27629346,0.4309331,0.42436663,0.45867889,0.42630661,0.34707641,0.31983183,0.41298678,0.39585328,0.45662699,0.43525137,0.30408963,0.32872406,0.40716075,0.35369733
NDAR_INVG4VG9M98,0.50116048,0.56092073,0.59151114,0.63706279,0.63269813,0.66225387,0.53182976,0.39882674,0.40086687,0.45369509,0.47516488,0.50637274,0.50267571,0.52483716,0.52821068,0.3989885,0.39698091,0.47161082,0.4961155,0.52309557,0.51020831,0.41607342,0.37872856,0.46346745,0.48533686,0.48379875,0.54234448,0.4127677,0.43115608,0.47283754,0.46367764
NDAR_INVG545NFAE,0.4305508,0.54567146,0.58457229,0.6149647,0.61007336,0.65538505,0.54604905,0.39372875,0.41928741,0.46805955,0.45341945,0.49418712,0.4814745,0.47835107,0.46654777,0.3735692,0.36896298,0.49453736,0.50285083,0.53645395,0.51247002,0.44725942,0.42277539,0.45265204,0.44682479,0.45837095,0.46665204,0.3979207,0.44501063,0.48183459,0.44589872
NDAR_INVG55HTLK3,0.45979535,0.56160782,0.60086593,0.6563174,0.63949014,0.65673199,0.54636592,0.39878182,0.38448927,0.48778088,0.49071008,0.49395368,0.48287563,0.49530286,0.50207949,0.41233346,0.41567572,0.50958269,0.51896594,0.55568451,0.5262357,0.40015167,0.37585418,0.48750161,0.49334886,0.54120786,0.55248722,0.41544851,0.40089244,0.4683778,0.44235664
NDAR_INVG5GPKJ4N,0.47477159,0.51723698,0.58206847,0.60083858,0.59638284,0.65747662,0.52706511,0.38525768,0.4002213,0.46917187,0.44371236,0.47683687,0.47437609,0.5120517,0.50564549,0.37876432,0.37291077,0.48963709,0.4856624,0.51226638,0.49734552,0.38788563,0.34396377,0.44087549,0.44510591,0.49464203,0.5099151,0.37496686,0.38737821,0.43045309,0.41233072
NDAR_INVG5M25E6R,0.46271505,0.52048109,0.59691252,0.59339505,0.60266336,0.64925392,0.54375975,0.36738907,0.39427158,0.4497708,0.46544972,0.52054193,0.51136549,0.47534651,0.5031694,0.3828132,0.35172535,0.49655181,0.50226221,0.53892684,0.51237276,0.42899178,0.40965096,0.42392822,0.43662243,0.45673498,0.48104522,0.39013224,0.41889034,0.45085418,0.45971319
NDAR_INVG5XLB72Y,0.46250896,0.45778944,0.58158018,0.58747107,0.57954437,0.6182962,0.54235469,0.38211645,0.3723729,0.46723369,0.4512934,0.50328274,0.47738693,0.52432831,0.5079795,0.38673223,0.40071364,0.50166815,0.49028124,0.53866729,0.49812525,0.40220024,0.39824902,0.43316734,0.4251517,0.49319796,0.48251208,0.39863189,0.4038223,0.45193619,0.40908403
NDAR_INVG6JBZCCD,0.4162022,0.48219614,0.56760652,0.57791349,0.58940428,0.6190924,0.48620714,0.38352901,0.37272543,0.42368779,0.44063863,0.48115924,0.47980383,0.48733941,0.48235911,0.33965497,0.34373338,0.43451783,0.43703622,0.48761794,0.47948794,0.39770688,0.39827059,0.45350762,0.48170028,0.49574275,0.53550651,0.38853652,0.40623909,0.4068529,0.38611368
NDAR_INVG6L0N3UR,0.50159731,0.56612382,0.59009183,0.65824768,0.64122559,0.64452086,0.54789451,0.42028731,0.4059171,0.47670776,0.47304334,0.54777259,0.54257182,0.52522322,0.5031793,0.38871647,0.41381538,0.54451621,0.54669314,0.58239763,0.55091795,0.45686137,0.443013,0.49687932,0.48768047,0.53844355,0.53028431,0.39315611,0.42264437,0.50126013,0.44959108
NDAR_INVG6NB3W1G,0.48073719,0.53251418,0.61286384,0.5997603,0.60250703,0.65975669,0.54615828,0.3490857,0.36060963,0.49800322,0.48692832,0.48926196,0.47272989,0.51304613,0.50770707,0.37950404,0.37962527,0.5084903,0.51517659,0.55429202,0.53152245,0.41762752,0.39068897,0.46418679,0.46447503,0.49808592,0.51701073,0.39958872,0.40781068,0.43512153,0.44052708
NDAR_INVG6XAK90E,0.36402629,0.39863482,0.52224665,0.53694943,0.52651939,0.53201269,0.49367319,0.29125283,0.29633168,0.39970508,0.38862292,0.42363093,0.4164323,0.43481306,0.40706047,0.23652655,0.23847557,0.43721879,0.44158908,0.46109733,0.44309915,0.36914158,0.37131769,0.38682461,0.40007104,0.41748749,0.43184552,0.35737541,0.39248055,0.39121159,0.36859615
NDAR_INVG758EVT9,0.49198213,0.53683462,0.62611414,0.61492332,0.62193826,0.67485941,0.55378176,0.41884145,0.42105238,0.46587319,0.48170204,0.50191291,0.49681248,0.51696928,0.50169861,0.3990841,0.39059905,0.5104798,0.51330436,0.52619451,0.53148533,0.40879228,0.38810187,0.44816533,0.48006457,0.48668983,0.51861392,0.40728423,0.42445908,0.47584731,0.45328291
NDAR_INVG7E3X79T,0.53979334,0.51969979,0.61729173,0.60798652,0.58195319,0.67833318,0.56262451,0.40998224,0.39153575,0.51625485,0.50842483,0.53194808,0.52164566,0.50877826,0.52348662,0.40652169,0.43323094,0.50873554,0.51613403,0.53852806,0.52325253,0.41916939,0.39675267,0.49245779,0.4709605,0.50158648,0.50486219,0.42021242,0.4375002,0.4746083,0.45003815
NDAR_INVG7GR26KK,0.41441133,0.51236719,0.59183965,0.57933183,0.57515913,0.64971632,0.53780123,0.37017379,0.38490344,0.47555955,0.46477027,0.53163928,0.52142242,0.48956711,0.50921757,0.39051558,0.36989953,0.49702699,0.51381837,0.54701927,0.53742352,0.41039524,0.39196302,0.42721468,0.4085838,0.43825,0.4652715,0.40196403,0.39952377,0.432885,0.46579456
NDAR_INVG7PZ6R7T,0.44851416,0.49506949,0.61366592,0.59451441,0.58947318,0.64505183,0.59259467,0.34106839,0.35623118,0.48550797,0.46882335,0.52499091,0.51711346,0.51136232,0.51405066,0.35773734,0.36637821,0.49672906,0.51257949,0.52189362,0.52329355,0.44546571,0.44459027,0.44609362,0.44340726,0.45916728,0.47886949,0.41611047,0.40747443,0.49674545,0.47454495
NDAR_INVG88720Z7,0.43397976,0.50439022,0.59135035,0.62956334,0.6337986,0.63823498,0.50999195,0.39280048,0.39896019,0.47959934,0.48008481,0.48758435,0.49289569,0.47677851,0.50106973,0.35851704,0.36606831,0.46628058,0.50437545,0.5095936,0.52194467,0.39822174,0.38435679,0.47178444,0.47381198,0.51210213,0.51182891,0.40392448,0.40679917,0.41199844,0.40838346
NDAR_INVG8K37NDD,0.51006424,0.59591158,0.64624767,0.5968454,0.60588347,0.70569781,0.60117034,0.43148316,0.43722257,0.48858144,0.48422691,0.513093,0.53300472,0.52024731,0.51779671,0.39308516,0.3887103,0.51980813,0.51578619,0.56268015,0.52803466,0.45120141,0.43069228,0.44408925,0.45415388,0.45448975,0.47519043,0.43136954,0.4719244,0.50719817,0.48125125
NDAR_INVG8RB25N1,0.37801944,0.46470039,0.51759057,0.51852468,0.52935637,0.55032171,0.45921178,0.30643754,0.28120474,0.40346391,0.40714396,0.40567364,0.39547177,0.42860106,0.40325094,0.29000019,0.25185623,0.43695837,0.45038937,0.49336447,0.46535798,0.32709622,0.32118049,0.39717455,0.4176845,0.41048108,0.43258375,0.31129461,0.33942265,0.3580975,0.33389615
NDAR_INVG91T2JF8,0.37265288,0.43196529,0.53674033,0.57561767,0.57388004,0.53613448,0.49567251,0.33211769,0.33947049,0.42579586,0.40082613,0.46843406,0.45465687,0.44875423,0.43524215,0.27546586,0.25994842,0.43901145,0.44324507,0.47019136,0.43204774,0.38492846,0.35622096,0.4353314,0.43228232,0.44415323,0.45612541,0.36450532,0.36808418,0.41664398,0.39035036
NDAR_INVG97EBXTL,0.50215924,0.556031,0.60102824,0.61647813,0.60208631,0.64633758,0.57066691,0.39263979,0.422113,0.47609542,0.47406269,0.52365771,0.50685845,0.53363023,0.50547465,0.33127888,0.3829014,0.49091214,0.49869243,0.52597031,0.50184717,0.43574532,0.40922951,0.47296383,0.47881918,0.49491283,0.51967918,0.41508173,0.43738497,0.48005908,0.43614084
NDAR_INVG9JGX9UJ,0.39128322,0.48012474,0.58978392,0.59517471,0.59045773,0.6480839,0.53790746,0.38153135,0.40540973,0.45125772,0.46190948,0.45746535,0.46649874,0.48932134,0.51024165,0.34766587,0.3750203,0.46040004,0.49535069,0.51288237,0.51403142,0.38400686,0.36521157,0.4477504,0.46290827,0.44790719,0.4830373,0.36747271,0.41447092,0.44822724,0.43118158
NDAR_INVG9KR5UXZ,0.40857959,0.45243805,0.56313339,0.59403355,0.59013964,0.60661565,0.50382318,0.37490894,0.37975494,0.43918295,0.46586365,0.47066363,0.4703089,0.46384429,0.47928789,0.31644942,0.32632581,0.44595721,0.4815995,0.5109539,0.50295311,0.39581467,0.38383652,0.41956641,0.44813842,0.45998583,0.48598873,0.38291083,0.38339395,0.42927187,0.41427867
NDAR_INVG9P444MX,0.50543813,0.52944718,0.62301138,0.63226025,0.62481758,0.6883371,0.56260024,0.41685459,0.40865208,0.49695355,0.50078425,0.5277676,0.51855789,0.51320233,0.5225746,0.39710664,0.38417238,0.4904486,0.50158091,0.54925062,0.51582133,0.44464819,0.39008592,0.44217913,0.46223761,0.48111876,0.52085354,0.41009446,0.45019736,0.4882113,0.45781723
NDAR_INVG9U18UHH,0.4421846,0.47432542,0.55882217,0.56560223,0.56799566,0.60971961,0.48910951,0.35184547,0.3514588,0.46140085,0.43398609,0.48969673,0.47427186,0.48315019,0.48374005,0.30186749,0.30478838,0.47526276,0.47215865,0.50724006,0.50510545,0.38665547,0.34313637,0.43575768,0.44740111,0.47261437,0.48629167,0.34011513,0.37946108,0.39975159,0.39004348
NDAR_INVGA8XJ9W5,0.51347279,0.51648827,0.60549058,0.58356435,0.58140438,0.65232813,0.54704809,0.38486848,0.40749202,0.47907206,0.46502342,0.52086181,0.51302289,0.5162227,0.50126338,0.3934351,0.38738937,0.48350667,0.50894414,0.52794578,0.52908137,0.43366759,0.41788178,0.43714491,0.44450516,0.45894094,0.46407461,0.41916276,0.41629138,0.466745,0.45292132
NDAR_INVGA9CN12W,0.45589403,0.47168124,0.58752037,0.5956895,0.60118297,0.63852337,0.53710949,0.41006111,0.41102274,0.45734032,0.43882023,0.51603762,0.49304184,0.50260958,0.46851177,0.37779356,0.36681006,0.4936427,0.49404262,0.52282477,0.50784536,0.40833552,0.39054351,0.44390831,0.46036188,0.4901592,0.49876918,0.41720465,0.41461103,0.46259376,0.45358747
NDAR_INVGAKHNMUU,0.42980441,0.49827759,0.5780542,0.60198469,0.58427003,0.6430036,0.51120717,0.37657584,0.37796684,0.44831271,0.4384567,0.46787761,0.47035092,0.45046932,0.46952187,0.36418629,0.36173913,0.47301887,0.46502847,0.49968023,0.46643911,0.38861191,0.36667,0.397595,0.41525026,0.44873707,0.48810131,0.4019569,0.42735509,0.42881709,0.39681203
NDAR_INVGB1LBZ5W,0.37069009,0.39909981,0.52889595,0.54257095,0.54576226,0.57201405,0.48983173,0.34386227,0.34543079,0.40897834,0.40786023,0.4510766,0.4459597,0.42911472,0.43978338,0.27413064,0.26120638,0.42959087,0.43389335,0.46059086,0.4409243,0.36071776,0.31345438,0.39920627,0.40565236,0.4358352,0.44709799,0.36013484,0.36470561,0.41885479,0.37966387
NDAR_INVGBLP7T9X,0.49093885,0.54006242,0.60045925,0.63334118,0.63685659,0.66265035,0.5534833,0.3929775,0.4043883,0.45256688,0.45532381,0.50612025,0.49833909,0.51242768,0.51092055,0.43493619,0.3818523,0.49011965,0.48451041,0.53428181,0.50134125,0.40574775,0.35808448,0.41704303,0.45767459,0.49571886,0.50505872,0.39360452,0.43460656,0.4834252,0.45342787
NDAR_INVGBTLTG2G,0.38234456,0.43765712,0.48146628,0.51028047,0.49128978,0.50763037,0.42709265,0.3001545,0.29373405,0.39320662,0.37695102,0.41110736,0.41094689,0.40060827,0.38820524,0.25708677,0.25258861,0.4130671,0.43430836,0.45201665,0.44757356,0.36306153,0.33431238,0.38069051,0.35780969,0.38920761,0.37632722,0.33912762,0.3471618,0.3989787,0.35619033
NDAR_INVGBUMHM8K,0.50130317,0.51988798,0.61346468,0.60350862,0.59777014,0.67347191,0.57055915,0.40090095,0.41053466,0.4668496,0.45788422,0.52347316,0.51839836,0.47515729,0.50119308,0.39635246,0.40158953,0.46231914,0.48072827,0.50282135,0.48598299,0.43119483,0.4074372,0.44651109,0.43700609,0.47288808,0.47116238,0.414837,0.42952055,0.47678623,0.4608722
NDAR_INVGBXJFCXY,0.44652018,0.55552781,0.60909018,0.61126839,0.62086447,0.67071878,0.5655578,0.40555764,0.40902851,0.4745624,0.44944976,0.52211842,0.51132198,0.47134613,0.52900907,0.38528608,0.40630084,0.50992394,0.51785217,0.5509693,0.51807962,0.44175116,0.4045575,0.44106382,0.45075858,0.46603102,0.48418573,0.39477736,0.42662121,0.4717281,0.46031717
NDAR_INVGBZ5CM79,0.35237428,0.44789234,0.52563644,0.54116363,0.55199369,0.54962516,0.42755656,0.33567523,0.34326103,0.40461532,0.38766954,0.39573429,0.40261914,0.39797507,0.39859802,0.28811114,0.33224227,0.38995431,0.42858022,0.42504039,0.45461789,0.34785675,0.33169115,0.40469532,0.43438134,0.44775965,0.480966,0.33537528,0.33052845,0.34789406,0.34837711
NDAR_INVGBZEWNU8,0.46579276,0.57539092,0.60162489,0.6255408,0.62483037,0.65844707,0.52698797,0.3713375,0.38501074,0.49909425,0.50522989,0.53655404,0.51886847,0.5289924,0.52643434,0.39421062,0.39906482,0.50594153,0.53371583,0.57441634,0.55027392,0.44248939,0.41534269,0.49359031,0.52108511,0.51968105,0.54626834,0.40674688,0.38706984,0.44897844,0.4637413
NDAR_INVGC8JKB63,0.497413,0.50809708,0.58468896,0.62972709,0.62028986,0.64060251,0.52492552,0.37007131,0.37998625,0.47468156,0.44194232,0.51370775,0.50556301,0.52216915,0.49190662,0.37937851,0.36524645,0.48993623,0.488492,0.51026817,0.52119233,0.4339829,0.40368619,0.4662758,0.47203636,0.52557266,0.53136026,0.37620487,0.40967594,0.47905427,0.43627755
NDAR_INVGCFRP15A,0.47191806,0.49564263,0.59408695,0.61302428,0.61081704,0.64821004,0.54854204,0.34748603,0.36232521,0.46082889,0.4723702,0.50956816,0.49319762,0.5275805,0.52109527,0.33224371,0.29396095,0.46722713,0.48759606,0.50324748,0.4940269,0.39074075,0.38615868,0.43657648,0.4490232,0.45516249,0.4715532,0.40175556,0.4320829,0.44121247,0.43685891
NDAR_INVGD45AN4V,0.43737747,0.44462174,0.57746577,0.62541739,0.62955241,0.64339207,0.51991832,0.35802684,0.35976126,0.4692952,0.46672556,0.49077077,0.4804942,0.47147938,0.49351824,0.36629465,0.38742521,0.48489899,0.4705563,0.49671652,0.49592215,0.41212991,0.36924863,0.46634378,0.48442722,0.48088294,0.49070092,0.40422043,0.41324288,0.46208099,0.42614262
NDAR_INVGD6JWJWD,0.46883245,0.48913379,0.56814031,0.57645187,0.58169868,0.63962121,0.49154529,0.34629389,0.37398281,0.43713341,0.45420238,0.50982137,0.50536316,0.50842913,0.51160659,0.34167965,0.34655849,0.46321319,0.43811108,0.49030161,0.45238355,0.40375674,0.39414407,0.44190977,0.46863945,0.48733187,0.53316035,0.38693978,0.40280416,0.43559424,0.4129328
NDAR_INVGD7X7HAX,0.48335962,0.49402341,0.57735293,0.59627553,0.62110883,0.63631398,0.50401885,0.37285717,0.39284778,0.43872771,0.43720333,0.47833052,0.49591966,0.4884994,0.47537918,0.41505593,0.41688528,0.48271163,0.48208524,0.52311006,0.48520729,0.39361093,0.39289772,0.42435048,0.46443953,0.44365154,0.49583561,0.41103333,0.40675189,0.45978677,0.42326637
NDAR_INVGDD473JJ,0.46746481,0.48330019,0.59014901,0.61935973,0.6138301,0.63906716,0.54283266,0.39990702,0.4223435,0.46967354,0.46920618,0.50532658,0.49341464,0.48718578,0.51974235,0.384273,0.36188249,0.4907796,0.50538487,0.52300295,0.50159711,0.43018679,0.36650507,0.47309153,0.47371429,0.49648787,0.53581566,0.39945011,0.43595996,0.45287937,0.45194859
NDAR_INVGDDJLHJ5,0.41208595,0.49688467,0.60163589,0.60344251,0.62647958,0.65130655,0.56737136,0.39211827,0.40677789,0.45617243,0.46401569,0.52106874,0.49646605,0.48868981,0.50569833,0.35742093,0.33423961,0.48186608,0.5023228,0.51809554,0.50837667,0.4664254,0.41381345,0.44468773,0.4738292,0.48189105,0.49953656,0.41308909,0.43080122,0.48494168,0.44900963
NDAR_INVGDX7FYYH,0.49912501,0.54544147,0.60730403,0.61387904,0.61788975,0.6802018,0.55275418,0.40016378,0.39558863,0.47892195,0.45700181,0.52568741,0.49665472,0.50218811,0.48166541,0.39995978,0.3862573,0.48591678,0.50648194,0.52444191,0.53520715,0.42230389,0.39980552,0.4861098,0.50225779,0.5257009,0.54938115,0.41299296,0.40427167,0.46820732,0.44720565
NDAR_INVGEBCYD1G,0.44323172,0.49115589,0.61419935,0.60542779,0.61180842,0.65911342,0.55637073,0.40068944,0.41494514,0.45472453,0.46509289,0.52984594,0.52343962,0.49792242,0.49260417,0.38690291,0.39389656,0.48347511,0.50496039,0.52909244,0.51500429,0.40798947,0.40124406,0.4248867,0.44978153,0.44426423,0.49128282,0.40852869,0.42966943,0.47803225,0.45736298
NDAR_INVGEBYNHG3,0.48647129,0.50735014,0.58678597,0.62024197,0.6190252,0.61299394,0.51853791,0.36457032,0.39048263,0.48318225,0.47098593,0.50998911,0.49860441,0.52199311,0.52431788,0.3722334,0.3467851,0.49102218,0.51583285,0.54772785,0.52880806,0.39228752,0.40579548,0.45625514,0.45295363,0.5230566,0.53676323,0.42887792,0.4101078,0.43803811,0.42043617
NDAR_INVGECVZYV4,0.51056811,0.55978635,0.58212281,0.58430881,0.5697838,0.64681586,0.52497945,0.38553034,0.38133555,0.44227667,0.42202028,0.52095261,0.49369283,0.4677631,0.44281244,0.37953722,0.36964398,0.46748913,0.48762851,0.50000627,0.50110028,0.41289989,0.37961494,0.39427899,0.3977245,0.4410654,0.46131599,0.40930733,0.43098476,0.49691837,0.43746578
NDAR_INVGEUD7WNN,0.39174082,0.49237516,0.56485537,0.56534915,0.57560446,0.59753592,0.5403498,0.39787144,0.40844883,0.44873532,0.44340648,0.49088888,0.4726678,0.48773746,0.48573073,0.42057528,0.40153687,0.48247115,0.48155423,0.50317689,0.49001706,0.42790067,0.38857284,0.41031768,0.44627188,0.46400225,0.50049568,0.33147792,0.40698799,0.45230792,0.4198104
NDAR_INVGF6M43VF,0.44736067,0.53884286,0.57407071,0.60179753,0.59157274,0.61730529,0.54150822,0.37252238,0.37670555,0.4632954,0.45878277,0.52466099,0.49941173,0.48631765,0.48212775,0.35512743,0.36525731,0.48442204,0.48797254,0.50794656,0.50358954,0.42600871,0.39229086,0.4611189,0.46428518,0.49001131,0.52290599,0.39519913,0.41566967,0.47884932,0.45803924
NDAR_INVGFCRX7YW,0.49146669,0.54124134,0.6058107,0.57719065,0.57388292,0.67621472,0.54051448,0.44157462,0.45597413,0.48243558,0.46722216,0.54966087,0.52443656,0.5096934,0.51023454,0.39810976,0.37853967,0.50669961,0.50385153,0.54242871,0.52954732,0.44585511,0.3920254,0.43424835,0.43640253,0.47509539,0.47569344,0.40560629,0.42543607,0.45197683,0.44287923
NDAR_INVGFDT73J0,0.40432134,0.41829411,0.54682596,0.56153148,0.58130588,0.63374713,0.47035017,0.3530592,0.35038736,0.42954949,0.41014601,0.45079439,0.43000494,0.45922884,0.45995625,0.33420161,0.34881735,0.43363607,0.45419596,0.45762221,0.4584188,0.38029966,0.32014283,0.3966104,0.40388583,0.40988789,0.43439997,0.37154774,0.37968694,0.42564787,0.37700368
